,price,brand,year,title_status,mileage,color,state,country,condition
363,950,ford,2001,salvage insurance,229886.0,red,illinois, usa,17 hours left
364,9270,gmc,2017,clean vehicle,19490.0,gray,virginia, usa,17 hours left
365,11380,jeep,2019,clean vehicle,12038.0,black,michigan, usa,2 days left
366,5350,hyundai,2019,clean vehicle,43536.0,blue,florida, usa,22 hours left
367,2725,chevrolet,2004,salvage insurance,308451.0,black,south carolina, usa,2 days left
368,3790,ford,2015,clean vehicle,100893.0,gray,georgia, usa,2 days left
369,40514,ford,2017,clean vehicle,90304.0,white,michigan, usa,20 hours left
370,0,ford,1997,salvage insurance,146912.0,green,wisconsin, usa,2 days left
371,0,ford,1998,salvage insurance,131367.0,white,illinois, usa,17 hours left
372,9190,gmc,2017,clean vehicle,31394.0,gray,virginia, usa,17 hours left
373,10330,infiniti,2019,clean vehicle,25933.0,gray,florida, usa,22 hours left
374,1000,acura,2008,salvage insurance,118250.0,gray,michigan, usa,2 days left
375,2925,bmw,2013,salvage insurance,46060.0,white,florida, usa,2 days left
376,3830,ford,2015,clean vehicle,50593.0,gold,georgia, usa,2 days left
377,43402,ford,2017,clean vehicle,62387.0,blue,michigan, usa,2 days left
378,1025,gmc,2009,salvage insurance,169634.0,black,michigan, usa,2 days left
379,17200,honda,2016,clean vehicle,72527.0,gray,new jersey, usa,2 hours left
380,54680,harley-davidson,2016,clean vehicle,9502.0,black,virginia, usa,18 hours left
381,6940,honda,2010,clean vehicle,217290.0,no_color,pennsylvania, usa,3 days left
382,13080,infiniti,2019,clean vehicle,17243.0,gray,florida, usa,22 hours left
383,25,chevrolet,2007,salvage insurance,194903.0,gray,virginia, usa,2 days left
384,10630,ford,2015,clean vehicle,82899.0,white,georgia, usa,2 days left
385,43009,ford,2017,clean vehicle,76418.0,white,michigan, usa,2 days left
386,25,gmc,2003,salvage insurance,138441.0,white,michigan, usa,2 days left
387,4600,ford,2006,salvage insurance,240740.0,brown,mississippi, usa,8 days left
388,4950,honda,2016,clean vehicle,71404.0,black,virginia, usa,17 hours left
389,3760,hyundai,2019,clean vehicle,30382.0,silver,florida, usa,22 hours left
390,3900,acura,2009,clean vehicle,179389.0,black,texas, usa,2 hours left
391,0,cadillac,2000,salvage insurance,105169.0,white,virginia, usa,9 days left
392,3830,ford,2015,clean vehicle,82534.0,silver,georgia, usa,2 days left
393,53500,ford,2017,clean vehicle,55732.0,white,michigan, usa,20 hours left
394,25,ford,2010,salvage insurance,198596.0,gray,michigan, usa,2 days left
395,25,ford,1998,salvage insurance,300021.0,brown,arkansas, usa,17 hours left
396,6240,honda,2015,clean vehicle,83623.0,silver,virginia, usa,2 days left
397,4150,jeep,2014,clean vehicle,108895.0,white,new york, usa,2 days left
398,25,jeep,1999,salvage insurance,226972.0,black,florida, usa,16 hours left
399,61200,bmw,2020,clean vehicle,7509.0,black,california, usa,7 days left
400,0,buick,2006,salvage insurance,137464.0,blue,virginia, usa,9 days left
401,13500,bmw,2014,clean vehicle,33542.0,blue,new jersey, usa,2 days left
402,6490,ford,2015,clean vehicle,74754.0,black,georgia, usa,2 days left
403,51502,ford,2017,clean vehicle,27661.0,black,michigan, usa,2 days left
404,250,ford,2010,salvage insurance,115241.0,white,michigan, usa,2 days left
405,25,ford,1984,salvage insurance,41577.0,white,arkansas, usa,17 hours left
406,8160,honda,2015,clean vehicle,109027.0,gray,virginia, usa,2 days left
407,7770,jeep,2014,clean vehicle,72732.0,gray,new york, usa,2 days left
408,200,jeep,2001,salvage insurance,126400.0,green,maryland, usa,16 hours left
409,25,audi,2008,salvage insurance,177422.0,black,texas, usa,17 hours left
410,0,chevrolet,1995,salvage insurance,274706.0,green,arizona, usa,2 days left
411,1825,bmw,2008,salvage insurance,77984.0,white,georgia, usa,2 days left
412,39800,bmw,2017,clean vehicle,23177.0,blue,california, usa,21 hours left
413,9210,ford,2015,clean vehicle,26911.0,silver,georgia, usa,2 days left
414,58500,ford,2019,clean vehicle,21527.0,blue,washington, usa,21 hours left
415,125,ford,2014,salvage insurance,56461.0,silver,michigan, usa,2 days left
416,3960,honda,2015,clean vehicle,95128.0,white,virginia, usa,2 days left
417,5998,hyundai,2014,clean vehicle,122975.0,phantom black,new york, usa,5 days left
418,3700,honda,2014,clean vehicle,162824.0,blue,new york, usa,2 days left
419,0,kia,2008,salvage insurance,148463.0,silver,indiana, usa,16 hours left
420,0,audi,2005,salvage insurance,181896.0,black,california, usa,19 hours left
421,0,bmw,2000,salvage insurance,216657.0,gray,utah, usa,2 days left
422,5000,gmc,2012,clean vehicle,140339.0,black,utah, usa,19 hours left
423,15050,infiniti,2019,clean vehicle,26786.0,white,texas, usa,17 hours left
424,3960,hyundai,2019,clean vehicle,35623.0,red,ohio, usa,2 days left
425,36300,lincoln,2019,clean vehicle,14541.0,black,california, usa,1 days left
426,55600,lexus,2020,clean vehicle,8186.0,silver,florida, usa,2 days left
427,2630,nissan,2018,clean vehicle,36739.0,gray,california, usa,20 hours left
428,5690,nissan,2017,clean vehicle,42616.0,blue,new jersey, usa,17 hours left
429,19500,audi,2017,clean vehicle,65833.0,blue,texas, usa,3 days left
430,450,chevrolet,2008,salvage insurance,123515.0,yellow,minnesota, usa,2 days left
431,20400,cadillac,2015,clean vehicle,36122.0,white,wisconsin, usa,2 days left
432,4320,chevrolet,2011,clean vehicle,88359.0,brown,florida, usa,22 hours left
433,33001,ford,2017,clean vehicle,35905.0,gray,michigan, usa,2 days left
434,10000,ford,2017,salvage insurance,35747.0,red,arkansas, usa,17 hours left
435,0,ford,2004,salvage insurance,167011.0,red,maryland, usa,16 hours left
436,5790,gmc,2012,clean vehicle,105020.0,white,utah, usa,19 hours left
437,14750,infiniti,2019,clean vehicle,11047.0,black,texas, usa,17 hours left
438,4010,hyundai,2019,clean vehicle,31233.0,silver,ohio, usa,2 days left
439,40000,mercedes-benz,2019,clean vehicle,19427.0,white,california, usa,1 days left
440,13000,kia,2017,clean vehicle,71991.0,silver,new jersey, usa,2 hours left
441,3550,nissan,2018,clean vehicle,29043.0,blue,california, usa,20 hours left
442,3040,nissan,2017,clean vehicle,36064.0,gray,new jersey, usa,17 hours left
443,0,chevrolet,2008,salvage insurance,270080.0,yellow,illinois, usa,17 hours left
444,36400,audi,2015,clean vehicle,47213.0,black,wisconsin, usa,2 days left
445,4480,ford,2011,clean vehicle,116480.0,black,florida, usa,23 hours left
446,31003,ford,2017,clean vehicle,72084.0,red,michigan, usa,20 hours left
447,75,ford,2001,salvage insurance,295780.0,gold,arkansas, usa,17 hours left
448,8850,gmc,2011,clean vehicle,148035.0,white,utah, usa,19 hours left
449,14750,infiniti,2019,clean vehicle,11396.0,white,texas, usa,17 hours left
450,4690,hyundai,2019,clean vehicle,33785.0,silver,ohio, usa,2 days left
451,23000,land,2018,clean vehicle,20103.0,black,california, usa,1 days left
452,46900,land,2018,clean vehicle,32387.0,black,florida, usa,2 days left
453,10740,mercedes-benz,2018,clean vehicle,48140.0,white,california, usa,20 hours left
454,3160,nissan,2017,clean vehicle,34861.0,gray,new jersey, usa,17 hours left
455,0,chevrolet,2006,salvage insurance,268040.0,silver,texas, usa,17 hours left
456,3450,chrysler,2011,clean vehicle,114119.0,gold,florida, usa,22 hours left
457,27102,ford,2017,clean vehicle,34165.0,red,michigan, usa,2 days left
458,500,gmc,2018,salvage insurance,27442.0,black,arkansas, usa,17 hours left
459,5100,gmc,2011,clean vehicle,144792.0,white,utah, usa,19 hours left
460,15010,infiniti,2019,clean vehicle,11394.0,beige,texas, usa,17 hours left
461,5800,jeep,2019,clean vehicle,30546.0,silver,ohio, usa,2 days left
462,23200,land,2018,clean vehicle,23745.0,black,california, usa,1 days left
463,8000,hyundai,2015,clean vehicle,88274.0,red,pennsylvania, usa,7 days left
464,3390,nissan,2018,clean vehicle,38349.0,gray,california, usa,20 hours left
465,3140,nissan,2017,clean vehicle,30142.0,white,new jersey, usa,17 hours left
466,25,chevrolet,2007,salvage insurance,267834.0,black,texas, usa,17 hours left
467,15000,bmw,2014,clean vehicle,44730.0,silver,illinois, usa,21 hours left
468,10440,chevrolet,2011,clean vehicle,92476.0,blue,florida, usa,23 hours left
469,23911,ford,2017,clean vehicle,25698.0,black,michigan, usa,20 hours left
470,25,ford,2010,salvage insurance,155242.0,gray,oklahoma, usa,17 hours left
471,21400,gmc,2018,clean vehicle,54332.0,gray,new jersey, usa,2 hours left
472,5380,gmc,2011,clean vehicle,119215.0,white,utah, usa,19 hours left
473,11000,jeep,2019,clean vehicle,8930.0,red,michigan, usa,2 days left
474,4950,jeep,2019,clean vehicle,46985.0,silver,ohio, usa,2 days left
475,22500,land,2018,clean vehicle,30220.0,black,california, usa,2 days left
476,30300,maserati,2017,clean vehicle,37021.0,black,florida, usa,2 days left
477,2630,nissan,2018,clean vehicle,43152.0,white,california, usa,20 hours left
478,3140,nissan,2017,clean vehicle,34318.0,silver,new jersey, usa,17 hours left
479,2300,chevrolet,2011,salvage insurance,88287.0,white,arkansas, usa,17 hours left
480,4310,chevrolet,2011,clean vehicle,105486.0,black,florida, usa,22 hours left
481,26012,ford,2017,clean vehicle,19850.0,black,michigan, usa,20 hours left
482,75,ford,2014,salvage insurance,116535.0,silver,oklahoma, usa,17 hours left
483,48500,gmc,2019,clean vehicle,15777.0,black,pennsylvania, usa,1 days left
484,3330,gmc,2009,clean vehicle,87448.0,white,utah, usa,19 hours left
485,11200,jeep,2019,clean vehicle,8395.0,yellow,michigan, usa,2 days left
486,4730,hyundai,2019,clean vehicle,30121.0,red,ohio, usa,2 days left
487,24900,mercedes-benz,2018,clean vehicle,33687.0,white,california, usa,1 days left
488,29400,mercedes-benz,2017,clean vehicle,37561.0,blue,florida, usa,2 days left
489,8350,nissan,2018,clean vehicle,32256.0,gray,california, usa,20 hours left
490,475,peterbilt,2012,salvage insurance,902041.0,gold,florida, usa,17 hours left
491,3210,nissan,2017,clean vehicle,25255.0,black,new jersey, usa,17 hours left
492,25,chevrolet,2006,salvage insurance,165327.0,white,arkansas, usa,17 hours left
493,4200,chevrolet,2006,clean vehicle,118009.0,white,wisconsin, usa,21 hours left
494,8430,chevrolet,2011,clean vehicle,114547.0,black,florida, usa,22 hours left
495,25503,ford,2017,clean vehicle,18647.0,black,michigan, usa,9 minutes
496,0,ford,1996,salvage insurance,252588.0,red,oklahoma, usa,17 hours left
497,26000,gmc,2019,clean vehicle,16669.0,black,pennsylvania, usa,1 days left
498,3900,honda,2017,clean vehicle,47970.0,blue,virginia, usa,2 days left
499,11200,jeep,2019,clean vehicle,12905.0,gray,michigan, usa,2 days left
500,8610,jeep,2019,clean vehicle,22123.0,silver,ohio, usa,2 days left
501,28000,mercedes-benz,2018,clean vehicle,40780.0,white,california, usa,1 days left
502,84900,mercedes-benz,2017,clean vehicle,25302.0,silver,florida, usa,2 days left
503,10840,lexus,2017,clean vehicle,36596.0,black,california, usa,20 hours left
504,100,peterbilt,2012,salvage insurance,0.0,blue,florida, usa,17 hours left
505,11050,ram,2017,clean vehicle,30421.0,white,new jersey, usa,17 hours left
506,0,chevrolet,2012,salvage insurance,134938.0,orange,oklahoma, usa,17 hours left
507,1000,chevrolet,2005,clean vehicle,135675.0,gray,wisconsin, usa,21 hours left
508,3570,dodge,2015,clean vehicle,17355.0,black,georgia, usa,2 days left
509,25001,ford,2017,clean vehicle,27773.0,gray,michigan, usa,2 days left
510,0,ford,2010,salvage insurance,86841.0,silver,oklahoma, usa,17 hours left
511,5630,gmc,2017,clean vehicle,58366.0,black,virginia, usa,2 days left
512,11100,jeep,2019,clean vehicle,11229.0,white,michigan, usa,2 days left
513,4650,hyundai,2019,clean vehicle,27492.0,white,ohio, usa,2 days left
514,0,lincoln,2005,salvage insurance,89705.0,green,minnesota, usa,17 hours left
515,3820,nissan,2016,clean vehicle,41654.0,blue,california, usa,20 hours left
516,0,peterbilt,2009,salvage insurance,982486.0,blue,florida, usa,17 hours left
517,2900,nissan,2017,clean vehicle,31954.0,gray,new jersey, usa,17 hours left
518,50,chevrolet,2008,salvage insurance,172102.0,blue,texas, usa,17 hours left
519,5100,chevrolet,2004,clean vehicle,173321.0,gray,wisconsin, usa,21 hours left
520,4700,dodge,2015,clean vehicle,93423.0,red,georgia, usa,2 days left
521,29502,ford,2017,clean vehicle,14053.0,red,michigan, usa,2 days left
522,0,ford,2008,salvage insurance,145483.0,red,oklahoma, usa,17 hours left
523,6160,honda,2017,clean vehicle,25956.0,white,virginia, usa,2 days left
524,10910,jeep,2019,clean vehicle,12253.0,red,michigan, usa,2 days left
525,3440,hyundai,2019,clean vehicle,34895.0,gray,ohio, usa,2 days left
526,16000,mazda,2016,clean vehicle,47753.0,gray,florida, usa,2 days left
527,3810,kia,2016,clean vehicle,39408.0,black,california, usa,20 hours left
528,1025,peterbilt,2010,salvage insurance,1017936.0,color:,georgia, usa,17 hours left
529,3020,nissan,2017,clean vehicle,33599.0,white,new jersey, usa,17 hours left
530,0,chevrolet,2003,salvage insurance,194673.0,gray,texas, usa,17 hours left
531,2000,chevrolet,2003,clean vehicle,507985.0,red,wisconsin, usa,21 hours left
532,3870,ford,2010,clean vehicle,185983.0,white,florida, usa,22 hours left
533,24811,ford,2017,clean vehicle,28464.0,red,michigan, usa,21 hours left
534,75,ford,2007,salvage insurance,154989.0,blue,oklahoma, usa,17 hours left
535,5420,honda,2017,clean vehicle,16702.0,black,virginia, usa,2 days left
536,11100,jeep,2019,clean vehicle,11449.0,yellow,michigan, usa,2 days left
537,4750,hyundai,2019,clean vehicle,25847.0,gray,ohio, usa,2 days left
538,17900,mercedes-benz,2015,clean vehicle,49772.0,gray,florida, usa,2 days left
539,3800,nissan,2015,clean vehicle,83915.0,black,california, usa,20 hours left
540,3160,nissan,2017,clean vehicle,40306.0,silver,new jersey, usa,17 hours left
541,25,chevrolet,2010,salvage insurance,149189.0,white,colorado, usa,17 hours left
542,1200,chevrolet,2001,clean vehicle,149543.0,red,wisconsin, usa,21 hours left
543,6470,chevrolet,2010,clean vehicle,69622.0,yellow,florida, usa,22 hours left
544,26400,ford,2017,clean vehicle,36295.0,red,michigan, usa,19 hours left
545,0,gmc,1993,salvage insurance,0.0,light blue,colorado, usa,18 hours left
546,32500,gmc,2018,clean vehicle,14856.0,blue,pennsylvania, usa,1 days left
547,6900,honda,2017,clean vehicle,44129.0,brown,minnesota, usa,18 hours left
548,11030,jeep,2019,clean vehicle,10861.0,yellow,michigan, usa,2 days left
549,3460,hyundai,2012,clean vehicle,142106.0,white,mississippi, usa,2 days left
550,18000,mercedes-benz,2015,clean vehicle,82411.0,black,florida, usa,2 days left
551,3250,hyundai,2015,clean vehicle,111612.0,gray,california, usa,20 hours left
552,3210,nissan,2017,clean vehicle,35251.0,gray,new jersey, usa,17 hours left
553,13200,chevrolet,2017,clean vehicle,50408.0,black,pennsylvania, usa,2 days left
554,27705,ford,2019,clean vehicle,15630.0,gray,michigan, usa,19 hours left
555,7200,chevrolet,2017,clean vehicle,53273.0,black,pennsylvania, usa,2 days left
556,28714,ford,2019,clean vehicle,14786.0,white,michigan, usa,19 hours left
557,11200,chevrolet,2017,clean vehicle,85315.0,white,pennsylvania, usa,2 days left
558,27502,ford,2019,clean vehicle,16146.0,gray,michigan, usa,1 minutes
559,11900,chevrolet,2017,clean vehicle,76211.0,blue,pennsylvania, usa,2 days left
560,29314,ford,2019,clean vehicle,15265.0,gray,michigan, usa,19 hours left
561,11200,chevrolet,2017,clean vehicle,79965.0,silver,pennsylvania, usa,2 days left
562,27002,ford,2019,clean vehicle,16059.0,gray,michigan, usa,1 minutes
563,13200,chevrolet,2017,clean vehicle,62739.0,black,pennsylvania, usa,2 days left
564,28214,ford,2019,clean vehicle,15569.0,white,michigan, usa,19 hours left
565,12700,chevrolet,2017,clean vehicle,58932.0,black,pennsylvania, usa,2 days left
566,29900,ford,2019,clean vehicle,17488.0,white,michigan, usa,2 days left
567,12700,chevrolet,2017,clean vehicle,60733.0,black,pennsylvania, usa,2 days left
568,27202,ford,2019,clean vehicle,18550.0,red,michigan, usa,1 minutes
569,13500,chevrolet,2018,clean vehicle,53194.0,white,new jersey, usa,7 hours left
570,27705,ford,2019,clean vehicle,17644.0,silver,michigan, usa,19 hours left
571,14700,chevrolet,2016,clean vehicle,34454.0,white,pennsylvania, usa,2 days left
572,29900,ford,2019,clean vehicle,17684.0,white,michigan, usa,2 days left
573,4500,chevrolet,2015,clean vehicle,83279.0,gray,pennsylvania, usa,21 hours left
574,27705,ford,2019,clean vehicle,16600.0,silver,michigan, usa,19 hours left
575,8000,chevrolet,2015,clean vehicle,107971.0,gray,pennsylvania, usa,21 hours left
576,25511,ford,2019,clean vehicle,17801.0,silver,michigan, usa,19 hours left
577,7700,chevrolet,2015,clean vehicle,94150.0,white,pennsylvania, usa,2 days left
578,29900,ford,2019,clean vehicle,17159.0,silver,michigan, usa,2 days left
579,7200,chevrolet,2015,clean vehicle,80711.0,white,pennsylvania, usa,2 days left
580,27502,ford,2019,clean vehicle,17983.0,red,michigan, usa,1 minutes
581,4500,chevrolet,2013,clean vehicle,119981.0,white,pennsylvania, usa,21 hours left
582,27402,ford,2019,clean vehicle,17851.0,white,michigan, usa,1 minutes
583,1500,chevrolet,2013,clean vehicle,66079.0,black,pennsylvania, usa,21 hours left
584,26602,ford,2019,clean vehicle,18174.0,white,michigan, usa,1 minutes
585,10200,chevrolet,2019,clean vehicle,7654.0,black,illinois, usa,2 days left
586,29900,ford,2019,clean vehicle,18759.0,black,michigan, usa,2 days left
587,14000,chevrolet,2019,clean vehicle,11564.0,white,illinois, usa,2 days left
588,28500,ford,2019,clean vehicle,18901.0,silver,michigan, usa,19 hours left
589,8000,chevrolet,2016,clean vehicle,86541.0,black,florida, usa,6 days left
590,29809,ford,2019,clean vehicle,21157.0,silver,michigan, usa,19 hours left
591,36900,chevrolet,2015,clean vehicle,29937.0,black,florida, usa,16 hours left
